dataset.id      ,melody.id,note.id,melody.name   ,vertint12,articulation,comma,voice,ornament,dyn,phrase,bioi,deltast,accidental,mpitch,cpitch,barlength,pulses,tempo   ,mode,keysig,dur ,onset ,cpitch.order.ltm.cpitch,cpitch.order.stm.cpitch,cpitch.weight.ltm,cpitch.weight.stm,cpitch.weight.ltm.cpitch,cpitch.weight.stm.cpitch,cpitch.probability,cpitch.information.content,cpitch.entropy,cpitch.55   ,cpitch.57   ,cpitch.58   ,cpitch.59   ,cpitch.60   ,cpitch.62  ,cpitch.63   ,cpitch.64   ,cpitch.65  ,cpitch.66   ,cpitch.67  ,cpitch.68   ,cpitch.69  ,cpitch.70  ,cpitch.71   ,cpitch.72   ,cpitch.73   ,cpitch.74   ,cpitch.75   ,cpitch.76   ,cpitch.77   ,cpitch.78   ,cpitch.79   ,cpitch.81   ,cpitch.82   ,cpitch.83   ,cpitch.84   ,cpitch.85   ,cpitch.86   ,cpitch.88   ,onset.order.ltm.onset,onset.order.stm.onset,onset.weight.ltm,onset.weight.stm,onset.weight.ltm.onset,onset.weight.stm.onset,onset.probability,onset.information.content,onset.entropy,onset.0    ,onset.3     ,onset.6     ,onset.9     ,onset.12   ,onset.18    ,onset.24   ,onset.36    ,onset.48   ,onset.72   ,onset.120  ,probability ,information.content,entropy  ,information.gain
66051622140103.0,2.0      ,26.0   ,"""chor-002""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,64.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,648.0 ,2.0                    ,2.0                    ,0.27141777       ,0.72858226       ,1.0                     ,1.0                     ,0.027543854       ,5.182126                  ,3.3163767     ,0.005711076 ,0.005711076 ,0.005808815 ,0.005711076 ,0.040105563 ,0.06327157 ,0.016024169 ,0.027543854 ,0.18163064 ,0.005992026 ,0.31516555 ,0.0056086285,0.17733246 ,0.02473416 ,0.007557112 ,0.017413884 ,0.0059023285,0.007509559 ,0.005808815 ,0.008227657 ,0.0067376974,0.0069232318,0.0070963036,0.008033959 ,0.0061613247,0.007826844 ,0.005808815 ,0.0061613247,0.0063189818,0.0061613247,0.0                  ,0.0                  ,0.26059213      ,0.73940784      ,1.0                   ,1.0                   ,0.07147487       ,3.80642                  ,3.2368522    ,0.28525144 ,0.07147487  ,0.07147487  ,0.07147487  ,0.07147487 ,0.07147487  ,0.07147487 ,0.07147487  ,0.07147487 ,0.07147487 ,0.07147487 ,0.0019686935,8.988546           ,6.55323  ,0.18754466
66051622140103.0,2.0      ,27.0   ,"""chor-002""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,69.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,672.0 ,1.0                    ,1.0                    ,0.070570566      ,0.92942953       ,1.0                     ,1.0                     ,0.14253436        ,2.8106184                 ,3.2083457     ,0.004757173 ,0.004757173 ,0.0047782087,0.004757173 ,0.04044846  ,0.32880893 ,0.0047782087,0.07793491  ,0.15252952 ,0.0048169442,0.10688415 ,0.004734836 ,0.14253436 ,0.037125528,0.0051165316,0.005081821 ,0.004798091 ,0.0051081413,0.0047782087,0.0056732926,0.0049661035,0.0050013033,0.0050335145,0.0054157586,0.004851966 ,0.0051634004,0.0047782087,0.004851966 ,0.004883946 ,0.004851966 ,0.0                  ,0.0                  ,0.26059213      ,0.73940784      ,1.0                   ,1.0                   ,0.07147487       ,3.80642                  ,3.2368522    ,0.28525144 ,0.07147487  ,0.07147487  ,0.07147487  ,0.07147487 ,0.07147487  ,0.07147487 ,0.07147487  ,0.07147487 ,0.07147487 ,0.07147487 ,0.010187625 ,6.6170387          ,6.4451957,0.50048864
66051622140103.0,2.0      ,28.0   ,"""chor-002""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,65.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,696.0 ,2.0                    ,1.0                    ,0.20871663       ,0.7912833        ,0.99999994              ,1.0                     ,0.14391372        ,2.796724                  ,3.4610538     ,0.0055962615,0.0055962615,0.0056697656,0.006830616 ,0.033402875 ,0.056388654,0.0056697656,0.078013495 ,0.14391372 ,0.00762088  ,0.2317497  ,0.0055189035,0.22569355 ,0.074148506,0.011380036 ,0.008060884 ,0.005739826 ,0.0069076107,0.0056697656,0.011697827 ,0.0063548647,0.0064890087,0.0079642525,0.007275634 ,0.005932543 ,0.0071309647,0.0056697656,0.005932543 ,0.006048936 ,0.005932543 ,0.0                  ,0.0                  ,0.26059213      ,0.73940784      ,1.0                   ,1.0                   ,0.07147487       ,3.80642                  ,3.2368522    ,0.28525144 ,0.07147487  ,0.07147487  ,0.07147487  ,0.07147487 ,0.07147487  ,0.07147487 ,0.07147487  ,0.07147487 ,0.07147487 ,0.07147487 ,0.010286215 ,6.6031437          ,6.697904 ,0.55961245
66051622140103.0,2.0      ,29.0   ,"""chor-002""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,67.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,720.0 ,1.0                    ,2.0                    ,0.048693627      ,0.95130634       ,1.0                     ,1.0                     ,0.41211227        ,1.2788907                 ,2.732824      ,0.002477344 ,0.002477344 ,0.0024848972,0.002477344 ,0.08040957  ,0.042088747,0.0024848972,0.09792335  ,0.19956046 ,0.0024987794,0.41211227 ,0.002469312 ,0.08923617 ,0.020207142,0.002605006 ,0.0027745757,0.0024920271,0.0026020573,0.0024848972,0.002645041 ,0.0025519163,0.002564383 ,0.002575768 ,0.0026337598,0.002511301 ,0.0026214477,0.0024848972,0.002511301 ,0.0025227102,0.002511301 ,0.0                  ,0.0                  ,0.26059213      ,0.73940784      ,1.0                   ,1.0                   ,0.07147487       ,3.80642                  ,3.2368522    ,0.28525144 ,0.07147487  ,0.07147487  ,0.07147487  ,0.07147487 ,0.07147487  ,0.07147487 ,0.07147487  ,0.07147487 ,0.07147487 ,0.07147487 ,0.029455671 ,5.0853105          ,5.969671 ,0.36457878
66051622140103.0,2.0      ,30.0   ,"""chor-002""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,64.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,744.0 ,2.0                    ,3.0                    ,0.22260478       ,0.77739525       ,1.0                     ,1.0                     ,0.18639487        ,2.4235659                 ,3.2833517     ,0.0043514725,0.0043514725,0.0044124573,0.0043514725,0.037129715 ,0.061120726,0.010141757 ,0.18639487  ,0.16642804 ,0.0045262785,0.22334555 ,0.0042873486,0.17794326 ,0.024978414,0.0054751784,0.010857687 ,0.004470633 ,0.005446906 ,0.0044124573,0.0058705485,0.004983313 ,0.0050955825,0.005199824 ,0.005756956 ,0.0046309   ,0.0056349486,0.0044124573,0.0046309   ,0.0047278646,0.0046309   ,0.0                  ,0.0                  ,0.26059213      ,0.73940784      ,1.0                   ,1.0                   ,0.07147487       ,3.80642                  ,3.2368522    ,0.28525144 ,0.07147487  ,0.07147487  ,0.07147487  ,0.07147487 ,0.07147487  ,0.07147487 ,0.07147487  ,0.07147487 ,0.07147487 ,0.07147487 ,0.01332255  ,6.229986           ,6.5202017,0.23754422
66051622140103.0,2.0      ,31.0   ,"""chor-002""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,64.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,768.0 ,1.0                    ,2.0                    ,0.029099895      ,0.97090006       ,1.0                     ,1.0                     ,0.052773718       ,4.2440367                 ,2.698308      ,0.003152054 ,0.003152054 ,0.0031577935,0.003152054 ,0.027711203 ,0.16125304 ,0.0031577935,0.052773718 ,0.116774194,0.0031683245,0.07540679 ,0.0031459427,0.46568704 ,0.026748767,0.0032481416,0.003239037 ,0.0031632052,0.0032459442,0.0031577935,0.0033894782,0.0032084181,0.0032177758,0.0032263054,0.0033251657,0.003177803 ,0.0032603776,0.0031577935,0.003177803 ,0.0031864233,0.003177803 ,0.0                  ,0.0                  ,0.26059213      ,0.73940784      ,1.0                   ,1.0                   ,0.07147487       ,3.80642                  ,3.2368522    ,0.28525144 ,0.07147487  ,0.07147487  ,0.07147487  ,0.07147487 ,0.07147487  ,0.07147487 ,0.07147487  ,0.07147487 ,0.07147487 ,0.07147487 ,0.0037719947,8.050456           ,5.9351597,0.55213267
66051622140103.0,2.0      ,32.0   ,"""chor-002""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,65.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,792.0 ,2.0                    ,1.0                    ,0.2830271        ,0.7169729        ,1.0                     ,1.0                     ,0.0874642         ,3.5151637                 ,3.4130876     ,0.005718596 ,0.005718596 ,0.0058206865,0.005718596 ,0.040974513 ,0.09303837 ,0.0058206865,0.28323558  ,0.0874642  ,0.006012253 ,0.093161695,0.005611667 ,0.212863   ,0.02905382 ,0.0076582604,0.007452012 ,0.005918433 ,0.007608017 ,0.0058206865,0.011588884 ,0.0067944424,0.0069896556,0.007171958 ,0.014098064 ,0.006189495 ,0.00794351  ,0.0058206865,0.006189495 ,0.006354737 ,0.006189495 ,0.0                  ,0.0                  ,0.26059213      ,0.73940784      ,1.0                   ,1.0                   ,0.07147487       ,3.80642                  ,3.2368522    ,0.28525144 ,0.07147487  ,0.07147487  ,0.07147487  ,0.07147487 ,0.07147487  ,0.07147487 ,0.07147487  ,0.07147487 ,0.07147487 ,0.07147487 ,0.0062514925,7.3215833          ,6.6499505,0.45298755
66051622140103.0,2.0      ,33.0   ,"""chor-002""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,65.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,816.0 ,1.0                    ,1.0                    ,0.09159401       ,0.908406         ,1.0                     ,1.0                     ,0.24457969        ,2.0316234                 ,3.1038811     ,0.0034145487,0.0034145487,0.0034341582,0.0034145487,0.09571853  ,0.057979688,0.0034341582,0.13560793  ,0.24457969 ,0.0034703347,0.24835606 ,0.0033937544,0.10973585 ,0.02553942 ,0.0037530283,0.0042257044,0.0034527162,0.0037450423,0.0034341582,0.0038622569,0.0036104482,0.0036436974,0.0036741851,0.00383133  ,0.0035031186,0.0037977092,0.0034341582,0.0035031186,0.0035331156,0.0035031186,0.0                  ,0.0                  ,0.26059213      ,0.73940784      ,1.0                   ,1.0                   ,0.07147487       ,3.80642                  ,3.2368522    ,0.28525144 ,0.07147487  ,0.07147487  ,0.07147487  ,0.07147487 ,0.07147487  ,0.07147487 ,0.07147487  ,0.07147487 ,0.07147487 ,0.07147487 ,0.017481303 ,5.838043           ,6.3407245,0.4209408
66051622140103.0,2.0      ,34.0   ,"""chor-002""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,67.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,840.0 ,1.0                    ,2.0                    ,0.0051102987     ,0.9948897        ,1.0                     ,1.0                     ,0.6336172         ,0.6583165                 ,1.9328707     ,0.0011659663,0.0011659663,0.0011663389,0.0011659663,0.043921743 ,0.01982014 ,0.0011663389,0.06225269  ,0.15595411 ,0.001167021 ,0.6336172  ,0.0011655691,0.04715945 ,0.010385914,0.0011721313,0.0011799145,0.0011666897,0.0011719919,0.0011663389,0.0011740089,0.0011696011,0.0011701995,0.0011707436,0.0011734824,0.0011676333,0.0011729054,0.0011663389,0.0011676333,0.001168189 ,0.0011676333,0.0                  ,0.0                  ,0.26059213      ,0.73940784      ,1.0                   ,1.0                   ,0.07147487       ,3.80642                  ,3.2368522    ,0.28525144 ,0.07147487  ,0.07147487  ,0.07147487  ,0.07147487 ,0.07147487  ,0.07147487 ,0.07147487  ,0.07147487 ,0.07147487 ,0.07147487 ,0.04528771  ,4.4647365          ,5.1697283,0.47328144
66051622140103.0,2.0      ,35.0   ,"""chor-002""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,67.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,864.0 ,2.0                    ,3.0                    ,0.05956751       ,0.9404325        ,1.0                     ,1.0                     ,0.52756345        ,0.92258346                ,2.421765      ,0.0022351223,0.0022351223,0.0022434618,0.0022351223,0.01983111  ,0.036105018,0.0028030802,0.11270596  ,0.12276156 ,0.0022588035,0.52756345 ,0.0022262605,0.10929494 ,0.017835245,0.0023768232,0.002854715 ,0.0022513387,0.0023735326,0.0022434618,0.0024215851,0.0023177024,0.002331561 ,0.00234423  ,0.0024089566,0.002272658 ,0.0023951877,0.0022434618,0.002272658 ,0.0022852952,0.002272658 ,0.0                  ,0.0                  ,0.26059213      ,0.73940784      ,1.0                   ,1.0                   ,0.07147487       ,3.80642                  ,3.2368522    ,0.28525144 ,0.07147487  ,0.07147487  ,0.07147487  ,0.07147487 ,0.07147487  ,0.07147487 ,0.07147487  ,0.07147487 ,0.07147487 ,0.07147487 ,0.03770753  ,4.7290034          ,5.658613 ,0.109027915
