dataset.id      ,melody.id,note.id,melody.name   ,vertint12,articulation,comma,voice,ornament,dyn,phrase,bioi,deltast,accidental,mpitch,cpitch,barlength,pulses,tempo   ,mode,keysig,dur ,onset ,cpitch.order.ltm.cpitch,cpitch.order.stm.cpitch,cpitch.weight.ltm,cpitch.weight.stm,cpitch.weight.ltm.cpitch,cpitch.weight.stm.cpitch,cpitch.probability,cpitch.information.content,cpitch.entropy,cpitch.55   ,cpitch.57   ,cpitch.58   ,cpitch.59    ,cpitch.60   ,cpitch.62    ,cpitch.63   ,cpitch.64   ,cpitch.65   ,cpitch.66   ,cpitch.67  ,cpitch.68    ,cpitch.69  ,cpitch.70   ,cpitch.71  ,cpitch.72   ,cpitch.73   ,cpitch.74   ,cpitch.75   ,cpitch.76   ,cpitch.77   ,cpitch.78    ,cpitch.79    ,cpitch.81    ,cpitch.82   ,cpitch.83    ,cpitch.84   ,cpitch.85   ,cpitch.86    ,cpitch.88   ,onset.order.ltm.onset,onset.order.stm.onset,onset.weight.ltm,onset.weight.stm,onset.weight.ltm.onset,onset.weight.stm.onset,onset.probability,onset.information.content,onset.entropy,onset.0    ,onset.3     ,onset.6     ,onset.9     ,onset.12   ,onset.18    ,onset.24   ,onset.36    ,onset.48   ,onset.72   ,onset.120  ,probability  ,information.content,entropy  ,information.gain
66051622140103.0,7.0      ,1.0    ,"""chor-007""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,0.0 ,0.0    ,NA        ,NA    ,64.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,0.0   ,0.0                    ,0.0                    ,0.55405396       ,0.445946         ,1.0                     ,1.0                     ,0.034215137       ,4.869221                  ,4.8619256     ,0.02490338  ,0.02490338  ,0.025781138 ,0.02490338   ,0.028281277 ,0.029853348  ,0.025781138 ,0.034215137 ,0.028281277 ,0.027468303 ,0.043547735,0.023999978  ,0.04467151 ,0.027468303 ,0.044112504,0.041816834 ,0.026635475 ,0.043547735 ,0.025781138 ,0.052472092 ,0.03489898  ,0.036888853  ,0.03879583   ,0.049981304  ,0.029075868 ,0.04738632   ,0.025781138 ,0.029075868 ,0.030614864  ,0.029075868 ,0.0                  ,0.0                  ,0.648152        ,0.351848        ,0.99999994            ,1.0                   ,0.13584055       ,2.880014                 ,3.3046489    ,0.13584055 ,0.03393319  ,0.03393319  ,0.03393319  ,0.10838893 ,0.069162674 ,0.10838893 ,0.089950934 ,0.13060634 ,0.13060634 ,0.12525566 ,0.004647803  ,7.7492356          ,8.166577 ,NA
66051622140103.0,7.0      ,2.0    ,"""chor-007""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,64.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,24.0  ,1.0                    ,0.0                    ,0.38092995       ,0.61907          ,1.0                     ,1.0                     ,0.259339          ,1.9470888                 ,4.3789167     ,0.019339241 ,0.019339241 ,0.019805351 ,0.019339241  ,0.032860123 ,0.021906458  ,0.019805351 ,0.259339    ,0.021106647 ,0.020687599 ,0.037036285,0.01885412   ,0.043499347,0.020687599 ,0.028652074,0.027618373 ,0.02025428  ,0.02839936  ,0.019805351 ,0.05003815  ,0.02438936  ,0.025337152  ,0.026230576  ,0.0389399    ,0.021512594 ,0.03009763   ,0.019805351 ,0.021512594 ,0.022289136  ,0.021512594 ,1.0                  ,0.0                  ,0.91389704      ,0.08610288      ,1.0                   ,1.0                   ,0.08339804       ,3.583843                 ,2.306125     ,0.04977893 ,0.0059931916,0.0059931916,0.0059931916,0.4919212  ,0.21526778  ,0.08339804 ,0.023693385 ,0.0400857  ,0.0400857  ,0.037789755,0.021628363  ,5.530932           ,6.685041 ,1.2600554
66051622140103.0,7.0      ,3.0    ,"""chor-007""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,67.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,48.0  ,2.0                    ,1.0                    ,0.7108991        ,0.28910092       ,1.0                     ,1.0                     ,0.036450606       ,4.777913                  ,3.7732027     ,0.010841263 ,0.010841263 ,0.01133398  ,0.010841263  ,0.029156761 ,0.013680547  ,0.01133398  ,0.36742863  ,0.0127631705,0.012294346 ,0.036450606,0.010339265  ,0.049211908,0.012294346 ,0.02257744 ,0.021081116 ,0.0118181305,0.022207228 ,0.01133398  ,0.06391031  ,0.016715603 ,0.017948236  ,0.019147336  ,0.10456049   ,0.013225095 ,0.024749557  ,0.01133398  ,0.013225095 ,0.014129915  ,0.013225095 ,2.0                  ,0.0                  ,0.9076252       ,0.092374854     ,0.99999994            ,1.0                   ,0.535028         ,0.90231377               ,2.36746      ,0.044290774,0.0073274146,0.0073274146,0.0073274146,0.10859723 ,0.06458699  ,0.535028   ,0.08039064  ,0.04837468 ,0.04837468 ,0.04837468 ,0.019502094  ,5.6802273          ,6.1406627,1.2863733
66051622140103.0,7.0      ,4.0    ,"""chor-007""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,67.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,72.0  ,2.0                    ,0.0                    ,0.64896286       ,0.3510372        ,1.0                     ,1.0                     ,0.21810333        ,2.196916                  ,4.006372      ,0.010048407 ,0.010048407 ,0.010464489 ,0.010048407  ,0.035797663 ,0.036219534  ,0.024614083 ,0.048107646 ,0.05284451  ,0.01127103  ,0.21810333 ,0.009622787  ,0.20570935 ,0.01127103  ,0.019630658,0.07026546  ,0.010871805 ,0.0193366   ,0.010464489 ,0.024055354 ,0.014919574 ,0.015920771  ,0.016888991  ,0.022723386  ,0.012047465 ,0.021347746  ,0.010464489 ,0.012047465 ,0.012797713  ,0.012047465 ,3.0                  ,0.0                  ,0.9000428       ,0.09995724      ,1.0                   ,1.0                   ,0.35660696       ,1.4875932                ,2.353535     ,0.03581146 ,0.006233591 ,0.033991836 ,0.006233591 ,0.34674802 ,0.12173975  ,0.35660696 ,0.024938658 ,0.029700616,0.02812343 ,0.009872149,0.07777717   ,3.6845095          ,6.3599114,1.5346438
66051622140103.0,7.0      ,5.0    ,"""chor-007""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,69.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,96.0  ,2.0                    ,1.0                    ,0.06308751       ,0.9369125        ,1.0                     ,1.0                     ,0.006784551       ,7.2035313                 ,2.220736      ,0.0056650755,0.0056650755,0.005687465 ,0.0056650755 ,0.006409787 ,0.0071936795 ,0.0061805896,0.26794642  ,0.006657125 ,0.0057286643,0.5630728  ,0.005641291  ,0.006784551,0.0057286643,0.006046149,0.0075444668,0.0057086158,0.0060372846,0.005687465 ,0.0061668097,0.0058869887,0.0059242765 ,0.005958375  ,0.006132755  ,0.0057658846,0.006095637  ,0.005687465 ,0.0057658846,0.0057998463 ,0.0057658846,2.0                  ,0.0                  ,0.9946887       ,0.0053113257    ,1.0                   ,1.0                   ,0.19239831       ,2.377832                 ,1.4235038    ,0.018305792,0.0022907485,0.0022907485,0.0022907485,0.7076071  ,0.0056990692,0.19239831 ,0.015870368 ,0.016997732,0.018124701,0.018124701,0.0013053361 ,9.581363           ,3.6442404,2.3419015
66051622140103.0,7.0      ,6.0    ,"""chor-007""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,69.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,120.0 ,2.0                    ,0.0                    ,0.53558916       ,0.46441087       ,1.0                     ,1.0                     ,0.105648205       ,3.24266                   ,3.4543512     ,0.008371667 ,0.008371667 ,0.008656741 ,0.013961719  ,0.009466986 ,0.0099752275 ,0.008656741 ,0.10960763  ,0.009466986 ,0.018490348 ,0.40292612 ,0.008077916  ,0.105648205,0.00920379  ,0.021863531,0.021355048 ,0.008933896 ,0.0143691385,0.008656741 ,0.06933766  ,0.011600651 ,0.012239456  ,0.02070428   ,0.016416417  ,0.0097239865,0.015591769  ,0.008656741 ,0.0097239865,0.010221097  ,0.0097239865,2.0                  ,0.0                  ,0.4939269       ,0.50607306      ,1.0                   ,1.0                   ,0.07765686       ,3.6867428                ,3.2527857    ,0.2063374  ,0.033970006 ,0.10476154  ,0.033970006 ,0.15597974 ,0.11323065  ,0.07765686 ,0.07765686  ,0.080017395,0.043719247,0.07270027 ,0.008204307  ,6.9294024          ,6.707138 ,1.966632
66051622140103.0,7.0      ,7.0    ,"""chor-007""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,71.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,144.0 ,2.0                    ,1.0                    ,0.030527264      ,0.9694727        ,0.99999994              ,1.0                     ,0.004123742       ,7.9218307                 ,2.3302684     ,0.0039041704,0.0039041704,0.003911629 ,0.0040196613 ,0.003931628 ,0.003943364  ,0.003911629 ,0.21970698  ,0.003931628 ,0.004277022 ,0.2123779  ,0.0038962301 ,0.45997572 ,0.003925315 ,0.004123742,0.0043578884,0.0039186617,0.0040262565,0.003911629 ,0.004191422 ,0.00397744  ,0.003989611  ,0.0041109575 ,0.0040569403 ,0.003937635 ,0.0040450403 ,0.003911629 ,0.003937635 ,0.003948841  ,0.003937635 ,1.0                  ,0.0                  ,0.9379631       ,0.062036823     ,1.0                   ,1.0                   ,0.10503769       ,3.2510211                ,2.1859157    ,0.0546622  ,0.010124149 ,0.07211779  ,0.010124149 ,0.58976865 ,0.028371394 ,0.10503769 ,0.013260088 ,0.01634724 ,0.05151718 ,0.04866946 ,0.00043314835,11.172851          ,4.516186 ,1.7148651
66051622140103.0,7.0      ,8.0    ,"""chor-007""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,71.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,168.0 ,2.0                    ,0.0                    ,0.34419402       ,0.65580595       ,0.99999994              ,1.0                     ,0.15296806        ,2.7086978                 ,3.6561625     ,0.009475032 ,0.009475032 ,0.009681135 ,0.009475032  ,0.0102541065,0.010604569  ,0.009681135 ,0.10264559  ,0.0102541065,0.010069978 ,0.11923736 ,0.009260012  ,0.3016461  ,0.010069978 ,0.15296806 ,0.01307419  ,0.009879203 ,0.02114397  ,0.009681135 ,0.031295475 ,0.011684887 ,0.012094423  ,0.012479114  ,0.016936326  ,0.01043214  ,0.021458598  ,0.009681135 ,0.0141582275,0.010771811  ,0.01043214  ,2.0                  ,0.0                  ,0.97755575      ,0.022444213     ,0.99999994            ,1.0                   ,0.49015307       ,1.0286957                ,1.7787106    ,0.032455944,0.0029855862,0.0029855862,0.0029855862,0.035066094,0.0029855862,0.49015307 ,0.0050566043,0.3729819  ,0.025180362,0.027163709,0.07497777   ,3.7373931          ,5.434875 ,3.2211494
66051622140103.0,7.0      ,9.0    ,"""chor-007""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,71.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,192.0 ,2.0                    ,1.0                    ,0.038111117      ,0.96188885       ,1.0                     ,1.0                     ,0.4434039         ,1.1733067                 ,2.4742725     ,0.0031486202,0.0031486202,0.0031561316,0.0031486202 ,0.0031762894,0.003188131  ,0.0031561316,0.1519307   ,0.0031762894,0.0031699236,0.15447232 ,0.0031406276 ,0.16627626 ,0.0031699236,0.4434039  ,0.0032628982,0.003163217 ,0.0034733072,0.0031561316,0.0034019442,0.0032225612,0.0032348766 ,0.0032461116 ,0.0034121377 ,0.003182349 ,0.0034777855 ,0.0031561316,0.003372121 ,0.0031936597 ,0.003182349 ,2.0                  ,0.0                  ,0.9207885       ,0.07921144      ,1.0                   ,1.0                   ,0.5361285        ,0.8993492                ,2.2711926    ,0.022111833,0.0084218215,0.0084218215,0.0084218215,0.14330654 ,0.0084218215,0.5361285  ,0.053373493 ,0.062757134,0.07202113 ,0.07661405 ,0.23772147   ,2.0726557          ,4.7454643,1.3052183
66051622140103.0,7.0      ,10.0   ,"""chor-007""",NA       ,0.0         ,0.0  ,1.0  ,0.0     ,NA ,0.0   ,24.0,0.0    ,NA        ,NA    ,74.0  ,96.0     ,4.0   ,600000.0,NA  ,NA    ,24.0,216.0 ,3.0                    ,1.0                    ,0.0047187055     ,0.9952813        ,1.0                     ,1.0                     ,0.0016384857      ,9.253421                  ,1.6831609     ,0.0016186961,0.0016186961,0.0016191737,0.0016186961 ,0.0016204505,0.0016211973 ,0.0016191737,0.08759731  ,0.0016204505,0.0016200481,0.087777436,0.0016181868 ,0.088736564,0.0016200481,0.6936689  ,0.0016258571,0.0016196235,0.0016384857,0.0016191737,0.0016342796,0.001623355 ,0.0016241218 ,0.0016248191 ,0.0016348851 ,0.0016208332,0.0016387472 ,0.0016191737,0.001639277 ,0.0016215453 ,0.0016208332,2.0                  ,0.0                  ,0.9442957       ,0.055704266     ,1.0                   ,1.0                   ,0.48488817       ,1.0442761                ,2.0859845    ,0.025513787,0.0032263251,0.0032263251,0.0032263251,0.24373432 ,0.15652637  ,0.48488817 ,0.01613725  ,0.02162842 ,0.020264255,0.02162842 ,0.0007944823 ,10.297697          ,3.7691455,0.6171571
